"","text","yearweek"
"1104","    priority   race  elderly  get  vaccination

",202051
"1105","mmmmstay woke covid19 coronavirusupdates vaccination coronavirus ufcvegas17 hennessyfightnight",202051
"1106","meanwhile back  labor  deliverywe    offered  covid19 vaccine gulp

covid19 coronavirus vaccine laboranddeliverylife laboranddelivery vaccination getyourshot",202051
"1107","video shows mishap  covid19 vaccination  el paso nurses",202051
"1108","  probably feeling pretty goodthe guy  said     second wave  getting vaccinated  everyone else   third waveat least 2020 brought us irony",202051
"1109","first person  kern county  get vaccinated kerncounty bakersfield coronavirus vaccination",202051
"1110","
whats  scariest  seems    one outlet repoing  anyone  eyes can see    fucking duped",202051
"1111","1m vaccinatedgov abbott expects 1 million texans  receive covid19 vaccination  new years day",202051
"1112","something  keep  mind
 takes time   body  build protection   vaccination covid19 vaccines  require 2 shots may  protect    week  two   second shot
",202051
"1113","monroe county forms covid19 vaccination task force",202051
"1114","see health care worker receive coronavirus vaccination live  todaytvia",202051
"1115","vaccination  coronavirus still  wait  general publiceyewitnesswv",202051
"1116","happening now governor tom wolf  giving  update  covid19 vaccination distributions   winter storm headed  way 

watch live 
",202051
"1117","    sap every time  see  medical provider get  coronavirus vaccination  tear  vaccination",202051
"1118","tn  now  global leader  new cases per pop  coronavirus  killing people amp  economy meanwhileis enriching friends w nobid contracts scaling back covid19 testing sitting  tanf funds denying unemployment amp refusing  encourage vaccination",202051
"1119","virus updates  hospitals  get vaccines fauci says biden trump  get shot
",202051
"1120","medic  memorial healthcare system receives  pfizer biontech covid19 vaccine  memorial healthcare system  miramar florida  unitedstates kicked   mass vaccination drive hoping  turn  tide   worlds biggest coronavirus outbreak
",202051
"1121"," first shots  given   american mass vaccination campaign  monday morning opening  new chapter   battle   coronavirus pandemic   killed  people   united states     country

covid19 coronavirus covidvaccines",202051
"1122","healing  coming sandra lindsay heroic nurse  today  first new yorker  receive  covid19 vaccine
hang   friends    way  health   restoration   world",202051
"1123","america begins 
",202051
"1124","thank gd  vaccine happened  trumps administration vaccination covid19 trump coronavirus",202051
"1125","queens first   nation im just  promoting  transplanted sense  nyc exceptionalism

",202051
"1126","nytimes",202051
"1127"," first covid19 vaccine dose  just administered    us",202051
"1128"," first coronavirus vaccine  administered  america  boy   cuomo pr machine working hard  checking   boxes
 black
 woman
 immigrant
 nurse
 pretty
 jewish medical center

im thrilled     america  lolz vaccination covid19",202051
"1129","governor cuomo office     live streaming first coronavirus vaccination  new york",202051
"1130","vaccination day   healthcare workers across  country  begin getting  pfizer coronavirus vaccine",202051
"1131","mass vaccination clinics set  open   inlive   w  preview amp  king co  dealing w lack  supply  covid19 coronavirus vaccine",202105
"1132","antivaxxers  maga ladies  gentlemen 

",202104
"1133","washington post coronavirus mutations add urgency  vaccination effo  expes warn  long battle ahead


via",202104
"1134","larry hogan governor larry hogan collects  taxes   md failing  vaccination stress test 39th   50 states shame",202104
"1135","coronavirus mutations add urgency  vaccination effo  expes warn  long battle ahead
 joel achenbach  ariana eunjung cha

",202104
"1136","  city   mass vaccination effo  disrupted  covidiots todaynumber  latinos dying daily  covid soars 1000  los angeles",202104
"1137","lovely  fenway park  gillette stadium  vaccination sites   get  vaccine   olive garden    ",202104
"1138","better business bureau warns  sharing covid19 vaccine cards  social media coronavirus 

 via",202104
"1139"," latino community  los angeles cant wait  cant take weekdays   antivaxxers just happen   targeting  main mass vaccination site 
",202104
"1140","never mind  found  readable page  whenhow  vaccine rollout  work

",202102
"1141"," ugliness  antivaxersvaccineswork",202104
"1142","   vaccination centers  crowded    seattle   night     rush  get people vaccinated   middle   night due   freezer failure",202104
"1143","hank aaron got  covid vaccination two weeks   death antivaxxer morons including rfk jr  trying  link    death",202103
"1144"," includes  911 mastermind financier etc    america  vaccinated",202104
"1145","america 2021 younger healthier computersavvy seniors  beating   infirm  scarce coronavirus vaccination appointments 



",202104
"1146"," total  10000 covid19 vaccines   administered today  sentara 5000   given   scope arena     appointments

 details ",202104
"1147"," systematic racism  happening   coronavirus vaccine  good ole boy system  allowing white elderly people gettheir vaccination   races",202104
"1148"," state   immediate plans  add  workers   vaccination distribution list",202104
"1149","dad takes  first coronavirus vaccination shot like  trooper francia gets  tomorrowpublix super market   shoppes  fiddlesticks",202104
"1150","hi jennifer  can find  vaccination phases  additional information ",202104
"1151","multiple covid19 vaccine appointments  available   next  days  anyone 70  older just across  river  louisville       indiana residentis  statewide site  sign ",202104
"1152","didyouknow vaccination   safe way  help prevent covid19    impoant tool  help stop  pandemic vaccines  tested  evaluated  clinical trials  safety   top priority learn ",202104
"1153","major breaking news breaking covid19 weather coronavirus coronavirusuk covidvaccine vaccination biden capitolriots capitolsiege snow chicago stimulus donaldtrump trump pfizer breakingnews whitehouse stormcnntownhall biden chinavirus covid19ab",202104
"1154","major breaking news breaking covid19 weather coronavirus coronavirusuk covidvaccine vaccination biden capitolriots capitolsiege snow chicago stimulus donaldtrump trump pfizer breakingnews whitehouse storm",202104
"1155","covid19 vaccination progress repo  far  good cdc says

",202104
"1156","biden calls  100m vaccines  first 100 days   presidency

",202102
"1157","just got dosed 2nd dose coming   3 weeks coronavirus vaccine vaccination covid19 wearamask",202104
"1158"," risk  schools   student  teacher transmission   coronavirus  transmission among adults  work  schools    vaccination  critical",202104
"1159","vaccination round 1very well organized thanks    volunteersvaccine vaccination statefarmstadium azdhs covid19 coronavirus",202104
"1160","today  told    school district  ga  vaccinated 40   employees despite educators  falling within current phase 1a  vaccine administration update medical center  elbeon   suspended  vaccination program  6 mo",202104
"1161","texas threatened  withhold vaccines  dallas county   proposed plan  target specific communities  paicular need ie black  brown  prioritized vaccination

 surprise  dispropoionately vaccinating whites 

",202104
"1162","four new mass vaccination clinics  open  week across washington",202104
"1163"," douglas county health depament dchd   community paners  host four community clinics beginning  february   unprecedented effo  provide douglas county residents 80 years  age  older   covid19 vaccine 

",202104
"1164","tell  real truth      vaccine  big pharma  making money     vaccines  aboutvia",202104
"1165","los angeles county residents   65 years old  older can now register  covid19 vaccination appointments 

residents  internet access   computer  urged  useto sign    vaccination appointment",202104
"1166","nowwants    transparent  vaccination informationwill change  dashboard  include  breakdown  vaccine doses   local health district level link",202104
"1167","ohio covid19 vaccination programvia",202104
"1168"," white house covid response team  delivering  briefingthe first  regular briefings  coronavirus vaccine response joebiden announced plans  speedup vaccination provision yesterday",202104
"1169"," asked   chose  receive  vaccine ltc kim responded   can   pa   effo  beat covid
covid19 covidvaccine coronavirus vaccination covidvaccination covid19",202104
"1170","biden says masks best defense  coronavirus even  vaccination campaign ramps 
   plan   just telling people   wanted  hear  election time       covid    always   bidens mo wake 
",202104
"1171"," good news illinois  moving  phase 1b  vaccination distribution

find  location near  

new windsor illinois",202104
"1172","list  hampton roads  surrounding areas covid19 vaccination plansvia",202104
"1173","  four devices trying  register   covid19 vaccine covid19 covid19 coronavirus vaccination   almost    ",202104
"1174","monterey county  moving  1b  begining  vaccinate    75 years  oldervaccine  still limitedclinics   75 plus amp   phase 1a  available  

covidvaccine repost",202104
"1175","speed amp extent  coronavirus vaccinations  country bycovid19 covid covidvaccine",202104
"1176","   getting  news  national tv networks  listen   newspapers  subscribe   repoing  major vaccination clinicsbeing canceled  governors  others complaining   vaccineone example",202104
"1177","city drops philly fighting covid  vaccination paner   failed  disclose forprofit armvia",202104
"1178","anheuserbusch  donating  money    spent   ad  coronavirus vaccination awareness effos",202104
"1179","uk expands coronavirus vaccination rollout  death toll nears 100k",202104
"1180","budweiser joins coke pepsi brands  sitting  super bowlinstead budweiser said  donating  money    spent   ad  coronavirus vaccination awareness effosvia",202104
"1181","  fucking mess fail",202104
"1182","  just two weeks ago",202103
"1183","cumulative covid19 vaccination doses administered per 100 people",202103
"1184","nc redirected thousands  vaccines meant  places like greensboro  favor  mass vaccination events  charlotte motor speedway  bank  america stadium 
",202103
"1185"," 1400 stimulus checks  go    get coronavirus vaccination smanews 

try tonic water

ill  sure  let twitter know   next stimulus payment isgot 120000 usd   japanese cult made  go thru quick  60000 usd",202103
"1186","staten island va clinic  open covid vaccination site  local veterans staing january 26thvia",202103
"1187","free coronavirus vaccination clinic underway  columbiana countywill  details onat noon21 news drone powered ",202103
"1188","newly sworn  president joe biden   advisers  inheriting  coronavirus vaccine distribution plan  speak    trump administration sources tell cnn posing  significant challenge   new white house

repost
",202103
"1189"," vaccinations  covid19  distributed across  united states  ready   got vaccinated stickers stopthespread decals americanmarketingcompany readytoship stock stickers labels printing covid coronavirus vaccine vaccination igotvaccinated print amc",202103
"1190","buffalo police depament deletes tweet critical  erie county vaccination effoa buffalo police spokesperson referred   posting   unauthorized tweet saying    reflect  opinion   depamentvia",202103
"1191","cnn    news org

newly sworn  president joe biden   advisers  inheriting  coronavirus vaccine distribution plan  speak    trump administration sources tell cnn posing  significant challenge   new white house",202103
"1192","biden inheriting nonexistent coronavirus vaccine distribution plan  must sta  scratch sources saycnnpolitics",202103
"1193","covid may  mutating faster   can reach herd immunity  either vaccination  infection
",202103
"1194","howard university hospital coronavirus vaccination information",202103
"1195","cnn biden inheriting nonexistent coronavirus vaccine distribution plan  must sta  scratch sources say


via",202103
"1196","biden inheriting nonexistent coronavirus vaccine distribution plan  must sta  scratch sources say

",202103
"1197","biden inheriting nonexistent coronavirus vaccine distribution plan  must sta  scratch sources say

",202103
"1198","biden inheriting nonexistent coronavirus vaccine distribution plan  must sta  scratch sources say

",202103
"1199","       last 10 months biden inheriting nonexistent coronavirus vaccine distribution plan  must sta  scratch sources saycnnpolitics",202103
"1200","biden inheriting nonexistent coronavirus vaccine distribution plan  must sta  scratch sources say

",202103
"1201","president joe bidens plan includes creating federally funded mass covid19 vaccination sites releasing  majority   doses  expanding vaccine eligibility

",202103
"1202","ohio joins  list  states    toss coronavirus vaccines   werent properly stored  adding   issues many   just  get  vaccination appointmentrepos",202103
"1203","now preps  underway  charlotte motor soeedway  clear speedway christmas  prepare  track   used   mass vaccination site   told  vaccinations   likely take place   garage area   infield",202103
"1204","waiting   coronavirus vaccination",202103
"1205"," excited   training  newest members   vaccinator army
",202103
"1206","greene county   second largest population   counties covered   noheast regional health office   one   lowest covid19 vaccination rates   region

",202103
"1207","heads   tomorrow

",202102
"1208"," barrier   seeking  shot healthcare group uses credit company  verify identity  vaccination",202103
"1209"," lack  supply   process  sign   led   frustration among  seeking  covid19 vaccination
",202103
"1210"," day 1 longbeach said  1800 people  expected  receive  vaccine   new mass vaccination site",202103
"1211","cottage hospital  allowing santa barbara residents age 75  sign    information   drivethrough vaccination clinic",202103
"1212"," vaccination events   appointment  delawareans   65  older can register atregistration ",202103
"1213","us records 400000 covid19 deaths   continues  slowwalk  vaccination drive

",202103
"1214","wait
wtf  yall 
phase 4
holy shit
",202103
"1215","newannounces  list  covid19 vaccination sites sites  10  16 maine counties right now   phase 1a  mainers ages 70  must make  apptnewscentermaine",202103
"1216","live india  provide covid vaccines  bhutan  free says pm tshering
 
download  toi app now
",202103
"1217","  learn   link connected  booking appointments   dodgers vaccination site",202102
"1218","florida covid19 vaccination update 117
 1007716 total vaccinations 
 915897 received first dose
 91819 received  doses  time
 40974 overdue  second shot 
",202102
"1219"," one   many oppounities  ny state access  link 


coronavirus publichealth spreadknowledgenotfear sleevesup",202102
"1220","long islanders struggle  secure appointment  covid19 vaccinationvia",202102
"1221","
olderadults  priority vaccination group  facing long lines crashing websites  jammed phonelines  florida  hurried vaccination plans crumble beneath  pressure   public health emergency read   latest via",202102
"1222","
patients  acute heafailure double  risk  dying   get covid19   highrisk group     priority  vaccination covid coronavirus 

cardionews cardiotwitter",202101
"1223","unitedstates vaccine vaccination vaccines hhs azar trump healthcare health sarscov2 coronavirus covid covid19 
 surprise  united states federal government didnt  reserve  20 million c19 vaccine doses    told hhs secretary azar resigned",202102
"1224","wellmed  reopen covid19 vaccination hotline  saturday  schedule appointmentssince saturday january 9  wellmed hotline  received   79 millions callsvia",202102
"1225","biden unveils  plan   coronavirus vaccination blitz",202102
"1226","dodger stadium mass coronavirus vaccination site now open",202102
"1227"," conclude  theis deliberately messing  vaccination  spreading misinformation creating oppounities  line jumping fouling web sites  phone hot lines  incompetence  borderline criminal   consider lives   stake",202102
"1228","   last week sd   one   nations leaders  vaccinations  inoculating  public hinges upon shipments    unceain",202102
"1229","covid19 vaccine update  hoosier age 70  older  eligible  schedule  vaccination appointment   closest vaccination site  booked  may try  later  see   appointments open  schedule  another available site schedule ",202102
"1230","zoo miami vaccination site opens    people  appointments today  limited doses coming  next week",202102
"1231"," marketing strategy truly unique   covid19 eraa chicago bar  offering patrons  10 gift card  getting vaccinated 
",202102
"1232","bidens 19 trillion coronavirus relief package includes

 1400 stimulus checks
 400  week unemployment insurance
 50 billion  expand testing
 20 billion   national vaccination program
 130 billion  school reopening
 push  15 minimum wage",202102
"1233","ktrktv houstons minute maid park lot  serve  covid19 vaccine mega site  weekend
",202102
"1234"," spoke  soon",202102
"1235","directing  hospitals  sta opening phase 1b clinics  launching online poal   can find vaccination sites
",202102
"1236","yankee stadium  become mass coronavirus vaccination site",202102
"1237","sleepy joe says hell b layin  2day  vaccination amp economic rescue package 2 beat coronavirussince hes  hidin   basement 4 almost 1 yr hes clueless  pres trump  already done    abovegive credit   deserves itpres trump amp",202102
"1238","stefano boeri designs prefabricated vaccination pavilions  1500 italian squaresvia",202102
"1239","unsanitized  great race  vaccination versus mutation",202102
"1240"," pit  administer covid vaccines  site  vaccinate  estimated 3000 people  day 

",202102
"1241","watch linn co public health leaders  holding  presser regarding linn county covid19 vaccination effos

",202102
"1242","state  open first mass coronavirus vaccination site  gillette stadium",202102
"1243","dont hide   democratsafter receiving  coronavirus vaccine   safe  see friends  family

",202102
"1244","disneyland  serve  mass covid19 vaccination site  monumental task says county supervisor",202102
"1245","local news

   age 65  older   like  get  covid19 vaccination please preregister using  link 
 
gulf county

 
  information   covid19 vaccines  can visit 

",202102
"1246","la officials  going  pull  plug  coronavirus testing  dodgerstadium  weekand conve    vaccination site insteadcapable  giving 12000 shots per day",202102
"1247"," concern   spread   uk strain   coronavirus   reason  expanding  vaccination eligibility",202102
"1248","great  see spos  enteainment venues  activated   vaccine push",202102
"1249"," world health organization   warned  social distancing measures  need  stay  place   rest   year even  vaccination rollouts get  way globally   takes time  build  herd immunity
",202102
"1250","covid19 vaccine mega center opens  fair park  dallas coronavirus",202102
"1251","covid19 vaccine mega center opens  fair park  dallasvia",202102
"1252","  monday  said 2067900 doses   distributed across texas   877815 doses   administered  texans 
 texas covid19 covidvaccine",202102
"1253","connecticut showing us    priority groups without wasting doses

cc",202102
"1254","vaccination plan   working former fda official warns

",202102
"1255","level 1b  set per rule   hud senior aptmeans   included now put  1c level instead probably  many areas read  rule done dec 2  sous coronavirus vaccination plan  working former fda official warnscnn",202102
"1256","city announces 2 coronavirus mass vaccination sites  staten island one opens wednesday",202102
"1257","mega covid19 vaccination center opening  dallas today  fair park 140000 residents  registered judge clay jenkins expects  get  around 14000  week   sites  requested  doses   state ",202102
"1258","live blog national guard members assisting  piedmont vaccination appointments fill quicklywxii12 winstonsalem",202102
"1259","come  panj  can  better",202101
"1260","israeli authorities  lock  country   third time despite  coronavirus vaccination drive",202101
"1261","louisiana officials figured  biggest problem facing  state   mass covid vaccination effo    lack  dosesand  take  deep dive   really went wrongvialalege lagov",202101
"1262"," quickly curb  pandemic    calls  change  vaccination process dr fauci  adamantly opposed   idea
 ampvia 
 
engagevotersus covid19 vaccine",202101
"1263","michigan covid19 vaccination timeline 

michigan covid19 vaccine website 

prioritization guidance 

faq 

covid19",202101
"1264","kchd shifting priority  vaccination changing contact tracing strategy
",202101
"1265","  second covid19 vaccination dose one local doctor suffered  side effects
  toldfriday night onat 11pm    woh 
watch
",202101
"1266","showed  covid19 vaccination process  firefighters   sacramento region including   metrofirethis helps us stay healthy   can achieve  priority  allhazardallrisk emergency service delivery   community",202101
"1267","icymilink   vaccination roll  plan  pennsylvania check   tier   inlegal services  1c thanks  pba pres david schwager ",202101
"1268","huge covid 19vaccination centers  open  across nyc next week

  get  covid 19 vaccine

coronavirus coronavirusuk vaccinations vacunacovid19",202101
"1269"," laughlin prepares  receive  covid19 vaccine  47th medical group  created  frequently asked questions page  ",202101
"1270","covid19 vaccination slots  full sign  forales latest covid vaccine updates  central florida adventhealth event  oia filled  latest state numbers",202101
"1271"," people get  lay around  house  day dr stephanie sterling aninfectious disease expe treats patients  oversees vaccination effos  trials

",202101
"1272","lets consider
az   highest infection rate globally ampis staing spring 2021 next week
   mentionedweather vaccination  taking place soon   essential workers amp educators
amp 

",202101
"1273","allegiant stadium   used  covid19 vaccination sitevegas raiders stadium coronavirus",202101
"1274"," instance   ",202101
"1275","historically herd immunity   reached   without  vaccine  8 months
",202101
"1276"," receiving  2nd dose  thevaccine 

     date info  bchs vaccination clinic visit",202101
"1277","tells federal government  pick   pace  deliver vaccines story   impoant details  next steps byfor
",202101
"1278","vaccination appointments   urgent care    phase 1b  fullvaccine covid19 coronavirus stcn southtexascommunitynewsvaccine roll  continues  south texas",202101
"1279"," need 

 county  high incidence tn 
ran    initial doses  vaccine last friday  completing  vaccination     first tier  priority  inoculations

fauci says us needs  time  catch   vaccine rollout",202101
"1280","dr norman c francis  named street   vaccine   one week

dr norman c francis former first lady  new orleans sybil morial  alden mcdonald libey bank  rolled   sleeves  received  1st vaccination yesterday

",202101
"1281","maricopa county  enter phase 1b covid19 vaccination stage next monday",202101
"1282","first responders  next  receive  covid19 vaccination  updates   status   vaccine distribution click   register

",202101
"1283","  early  fun morning helping allowviewers  seeamp hear from2icu docs   received  2nd dose   recently approved pfizerbiontech covid19 vaccine en route  immunity
coronavirus pandemic nbc",202101
"1284","   feeling   arrival   covid19 vaccine nervous hopeful one mckinney assisted living facility   excited  turned  vaccination clinic   pay check   onat 10",202101
"1285","floridahad  tense exchange  arepoer  monday  tuesday  met   hospital ceo  tampa  announced  new coronavirus vaccination plan without informing local news outlets   stops",202101
"1286","good morning sweet babiesim getting  vaccinationtoday

covid phoenix arizona covid19 coronavirus",202101
"1287"," get  vaccinationtomorrow 

covid phoenix arizona covid19 coronavirus",202101
"1288","  like  know  people  california hospitals  coronavirus cant get vaccinated     virus   vaccination  work   thank ",202101
"1289","frustratinglyhas one   slowest vaccine roll outs   countrysimpler categories  standing  state vaccination sites  help speed things upspeed  impoant ",202101
"1290","iowa vaccination rate  national average",202101
"1291","wtop dc sets covid19 vaccination target dates


via",202101
"1292","iowa vaccination rate  national average despite criticism  slow rollout 
",202101
"1293","anger frustration growing  georgia covid vaccination effo coronavirus",202101
"1294","jordan health   news read  jordan health staff vaccination  covid19",202101
"1295","covid19 vaccines  arrived  central florida   eligible  receive one



covid19 covid19vaccine orlando healthcareheroes",202101
"1296"," broadbent arena preparing   press conference wandthe arena  opening  morning   first mass vaccination drivethru site   city first   list   coronavirus vaccine   healthcare workers amp first responders",202101
